productCode,productName,customerName,orderDate,total_price
S10_1949,"1952 Alpine Renault 1300","Québec Home Shopping Network",2005-05-01,1851.57
S18_2325,"1932 Model A Ford J-Coupe","AV Stores, Co.",2003-03-18,1851.04
S18_2325,"1932 Model A Ford J-Coupe","Australian Collectables, Ltd",2003-11-21,1851.04
S18_1129,"1993 Mazda RX-7",FunGiftIdeas.com,2004-11-04,1847.10
S18_2238,"1998 Chrysler Plymouth Prowler","La Corne D'abondance, Co.",2004-11-20,1846.92
S12_3148,"1969 Corvair Monza","Mini Gifts Distributors Ltd.",2004-08-20,1846.26
S10_2016,"1996 Moto Guzzi 1100i","Mini Classics",2004-10-15,1845.92
S18_3232,"1992 Ferrari 360 Spider red","Australian Collectors, Co.",2004-11-24,1844.15
S24_2011,"18th century schooner","Saveley & Henriot, Co.",2004-01-02,1843.35
S12_2823,"2002 Suzuki XREO","Down Under Souveniers, Inc",2004-12-04,1840.54
S18_2795,"1928 Mercedes-Benz SSK","Signal Collectibles Ltd.",2003-09-12,1837.66
S700_2834,"ATA: B757-300","La Rochelle Gifts",2004-07-23,1836.72
S700_2834,"ATA: B757-300","Reims Collectables",2005-03-30,1836.72
S18_1749,"1917 Grand Touring Sedan","Mini Caravy",2004-04-13,1836.00
S12_2823,"2002 Suzuki XREO","Daedalus Designs Imports",2003-11-11,1834.56
S18_1984,"1995 Honda Civic","UK Collectables, Ltd.",2004-06-01,1832.18
S24_1785,"1928 British Royal Navy Airplane","Euro+ Shopping Channel",2005-03-01,1831.68
S18_2870,"1999 Indy 500 Monte Carlo SS","Motor Mint Distributors Inc.",2004-11-17,1829.52
S18_3856,"1941 Chevrolet Special Deluxe Cabriolet","Kelly's Gift Shop",2004-12-16,1829.52
S24_2011,"18th century schooner","Mini Gifts Distributors Ltd.",2003-08-08,1828.64
S24_3856,"1956 Porsche 356A Coupe","Vida Sport, Ltd",2004-02-22,1828.40
S10_4757,"1972 Alfa Romeo GTA","Royal Canadian Collectables, Ltd.",2004-08-20,1827.84
S18_3232,"1992 Ferrari 360 Spider red","La Rochelle Gifts",2005-05-31,1827.15
S18_1129,"1993 Mazda RX-7","UK Collectables, Ltd.",2004-06-01,1823.08
S700_2834,"ATA: B757-300",Toys4GrownUps.com,2003-08-25,1822.40
S18_2795,"1928 Mercedes-Benz SSK",Toys4GrownUps.com,2005-01-12,1820.78
S12_4675,"1969 Dodge Charger","Herkku Gifts",2003-11-12,1820.70
S12_4675,"1969 Dodge Charger","Vida Sport, Ltd",2004-08-30,1820.70
S10_4962,"1962 LanciaA Delta 16V","Marta's Replicas Co.",2004-10-13,1820.14
S10_2016,"1996 Moto Guzzi 1100i","Corporate Gift Ideas Co.",2003-10-10,1819.80
S12_3148,"1969 Corvair Monza","Euro+ Shopping Channel",2004-12-10,1819.02
S18_2870,"1999 Indy 500 Monte Carlo SS","Muscle Machine Inc",2003-12-02,1817.64
S18_1749,"1917 Grand Touring Sedan","Extreme Desk Decorations, Ltd",2004-07-12,1813.90
S24_2011,"18th century schooner","Kelly's Gift Shop",2004-12-16,1813.86
S24_1785,"1928 British Royal Navy Airplane","Reims Collectables",2005-03-30,1812.06
S10_4698,"2003 Harley-Davidson Eagle Drag Bike","Toys of Finland, Co.",2004-09-30,1810.71
S18_1589,"1965 Aston Martin DB5",FunGiftIdeas.com,2004-11-04,1810.65
S18_3856,"1941 Chevrolet Special Deluxe Cabriolet","Euro+ Shopping Channel",2005-03-01,1810.44
S18_1662,"1980s Black Hawk Helicopter","L'ordine Souveniers",2005-05-10,1810.34
S18_3136,"18th Century Vintage Horse Carriage","AV Stores, Co.",2004-11-17,1809.54
S18_3232,"1992 Ferrari 360 Spider red","Stylish Desk Decors, Co.",2003-11-06,1808.52
S12_1108,"2001 Ferrari Enzo",GiftsForHim.com,2004-06-16,1807.90
S24_1578,"1997 BMW R 1100 S","Corporate Gift Ideas Co.",2003-10-10,1805.40
S18_1097,"1940 Ford Pickup Truck","Auto Associés & Cie.",2004-10-11,1804.89
S18_1662,"1980s Black Hawk Helicopter","Toys of Finland, Co.",2003-10-06,1804.01
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2003-03-18,1803.84
S24_2887,"1952 Citroen-15CV","Online Diecast Creations Co.",2003-11-20,1803.84
S18_3140,"1903 Ford Model A",Gifts4AllAges.com,2005-05-06,1797.46
S24_3856,"1956 Porsche 356A Coupe","Online Diecast Creations Co.",2003-11-20,1797.44
S12_3380,"1968 Dodge Charger","Toms Spezialitäten, Ltd",2004-10-16,1796.90
S700_2466,"America West Airlines B757-200","Rovelli Gifts",2003-02-17,1794.96
S18_2325,"1932 Model A Ford J-Coupe","Mini Gifts Distributors Ltd.",2003-11-12,1793.84
S18_4027,"1970 Triumph Spitfire","Euro+ Shopping Channel",2005-02-22,1792.44
S24_3856,"1956 Porsche 356A Coupe","L'ordine Souveniers",2004-07-06,1790.55
S18_1749,"1917 Grand Touring Sedan","Down Under Souveniers, Inc",2004-06-03,1790.10
S24_2300,"1962 Volkswagen Microbus","Euro+ Shopping Channel",2004-12-10,1789.06
S10_2016,"1996 Moto Guzzi 1100i","Australian Collectors, Co.",2003-04-29,1784.10
S24_3432,"2002 Chevy Corvette","Muscle Machine Inc",2003-12-02,1783.98
S18_1662,"1980s Black Hawk Helicopter","Norway Gifts By Mail, Co.",2004-08-21,1783.47
S12_4675,"1969 Dodge Charger","Marseille Mini Autos",2003-05-08,1781.60
S12_1666,"1958 Setra Bus","Diecast Classics Inc.",2004-08-19,1779.40
S18_3482,"1976 Ford Gran Torino","Anna's Decorations, Ltd",2003-11-04,1777.10
S700_2466,"America West Airlines B757-200","Reims Collectables",2005-03-30,1776.96
S12_3148,"1969 Corvair Monza","Dragon Souveniers, Ltd.",2003-04-16,1776.72
S12_1099,"1968 Ford Mustang","Collectables For Less Inc.",2003-09-05,1776.39
S12_1099,"1968 Ford Mustang","Euro+ Shopping Channel",2003-12-02,1776.39
S18_2870,"1999 Indy 500 Monte Carlo SS","Online Diecast Creations Co.",2003-11-20,1774.08
S18_2325,"1932 Model A Ford J-Coupe","Saveley & Henriot, Co.",2004-03-02,1773.45
S50_1392,"Diamond T620 Semi-Skirted Tanker","Euro+ Shopping Channel",2004-12-02,1771.06
S10_4757,"1972 Alfa Romeo GTA","Land of Toys Inc.",2004-05-07,1770.72
S24_2011,"18th century schooner","Scandinavian Gift Ideas",2003-10-23,1769.60
S24_2011,"18th century schooner","Danish Wholesale Imports",2003-02-11,1769.55
S12_4675,"1969 Dodge Charger","Euro+ Shopping Channel",2004-01-16,1768.80
S18_3232,"1992 Ferrari 360 Spider red","Land of Toys Inc.",2004-09-08,1767.96
S18_2238,"1998 Chrysler Plymouth Prowler","Euro+ Shopping Channel",2003-01-31,1766.70
S18_3140,"1903 Ford Model A","Saveley & Henriot, Co.",2004-01-02,1762.05
S18_3140,"1903 Ford Model A","Petit Auto",2004-07-21,1762.05
S12_4675,"1969 Dodge Charger","Mini Gifts Distributors Ltd.",2003-07-02,1761.88
S12_3380,"1968 Dodge Charger","Land of Toys Inc.",2004-11-15,1761.60
S10_2016,"1996 Moto Guzzi 1100i","Technics Stores Inc.",2003-10-28,1755.54
S10_1949,"1952 Alpine Renault 1300","Super Scale Inc.",2004-05-04,1755.09
S24_1785,"1928 British Royal Navy Airplane","La Rochelle Gifts",2004-07-23,1752.84
S18_2325,"1932 Model A Ford J-Coupe","Auto Associés & Cie.",2004-10-11,1750.66
S18_4600,"1940s Ford truck","Corrida Auto Replicas, Ltd",2003-05-28,1749.64
S18_2319,"1964 Mercedes Tour Bus","Diecast Collectables",2003-12-09,1747.68
S18_1342,"1937 Lincoln Berline","Mini Gifts Distributors Ltd.",2004-10-21,1746.58
S18_2238,"1998 Chrysler Plymouth Prowler","Handji Gifts& Co",2004-06-15,1745.38
S18_3136,"18th Century Vintage Horse Carriage","Amica Models & Co.",2004-08-17,1744.71
S24_4048,"1992 Porsche Cayenne Turbo Silver","Diecast Collectables",2003-12-09,1741.12
S12_1108,"2001 Ferrari Enzo","Baane Mini Imports",2004-11-05,1739.25
S50_1392,"Diamond T620 Semi-Skirted Tanker","Heintze Collectables",2004-10-22,1736.25
S18_3232,"1992 Ferrari 360 Spider red","Euro+ Shopping Channel",2003-12-02,1732.39
S18_3232,"1992 Ferrari 360 Spider red","Euro+ Shopping Channel",2005-05-03,1732.39
S18_1097,"1940 Ford Pickup Truck","Mini Gifts Distributors Ltd.",2004-10-21,1725.50
S12_4675,"1969 Dodge Charger","Toms Spezialitäten, Ltd",2004-10-16,1722.78
S12_1666,"1958 Setra Bus","Scandinavian Gift Ideas",2004-09-08,1722.00
S24_2011,"18th century schooner","Land of Toys Inc.",2004-05-07,1720.46
S18_1749,"1917 Grand Touring Sedan","Signal Collectibles Ltd.",2003-09-12,1720.40
S18_4027,"1970 Triumph Spitfire","Mini Gifts Distributors Ltd.",2004-08-20,1717.69
S24_2300,"1962 Volkswagen Microbus","Baane Mini Imports",2003-01-29,1717.44
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,1713.60
S18_2319,"1964 Mercedes Tour Bus","Muscle Machine Inc",2003-06-03,1712.10
S24_1785,"1928 British Royal Navy Airplane","Osaka Souveniers Co.",2004-01-12,1711.39
S10_4962,"1962 LanciaA Delta 16V","La Rochelle Gifts",2005-05-31,1709.37
S12_3148,"1969 Corvair Monza","Euro+ Shopping Channel",2003-01-31,1708.72
S700_2834,"ATA: B757-300","Technics Stores Inc.",2003-10-28,1708.56
S700_2834,"ATA: B757-300","Australian Collectors, Co.",2004-02-20,1708.50
S10_4698,"2003 Harley-Davidson Eagle Drag Bike","Diecast Classics Inc.",2004-11-02,1708.11
S18_3685,"1948 Porsche Type 356 Roadster",Toys4GrownUps.com,2005-01-12,1708.07
S24_3856,"1956 Porsche 356A Coupe","Suominen Souveniers",2005-01-06,1706.25
S18_3259,"Collectable Wooden Train","Kelly's Gift Shop",2004-12-16,1706.22
S10_1678,"1969 Harley Davidson Ultimate Chopper","Technics Stores Inc.",2003-10-28,1705.32
S50_1392,"Diamond T620 Semi-Skirted Tanker","Diecast Collectables",2003-12-09,1703.84
S12_2823,"2002 Suzuki XREO","Marta's Replicas Co.",2004-08-27,1703.52
S18_2870,"1999 Indy 500 Monte Carlo SS","L'ordine Souveniers",2004-07-06,1702.80
S12_3891,"1969 Ford Falcon","La Corne D'abondance, Co.",2004-11-20,1702.56
S12_1108,"2001 Ferrari Enzo","Clover Collections, Co.",2004-02-12,1701.90
S24_1785,"1928 British Royal Navy Airplane","Tokyo Collectables, Ltd",2004-11-23,1698.24
S24_3432,"2002 Chevy Corvette","AV Stores, Co.",2004-11-17,1696.14
S18_3856,"1941 Chevrolet Special Deluxe Cabriolet","Rovelli Gifts",2003-02-17,1695.96
S12_3891,"1969 Ford Falcon",GiftsForHim.com,2004-06-16,1695.60
S18_3232,"1992 Ferrari 360 Spider red","La Corne D'abondance, Co.",2003-04-01,1693.40
S18_1749,"1917 Grand Touring Sedan","The Sharp Gifts Warehouse",2005-04-22,1693.20
S12_4675,"1969 Dodge Charger","L'ordine Souveniers",2004-07-06,1692.90
S18_1589,"1965 Aston Martin DB5","Euro+ Shopping Channel",2004-01-16,1692.32
S18_3856,"1941 Chevrolet Special Deluxe Cabriolet","Oulu Toy Supplies, Inc.",2005-01-31,1691.84
S24_2011,"18th century schooner","Mini Creations Ltd.",2003-11-14,1691.04
S18_2325,"1932 Model A Ford J-Coupe","Online Diecast Creations Co.",2004-11-04,1690.78
S18_1589,"1965 Aston Martin DB5","Handji Gifts& Co",2004-09-01,1689.94
S18_2238,"1998 Chrysler Plymouth Prowler","Land of Toys Inc.",2004-09-08,1689.72
S18_4027,"1970 Triumph Spitfire","Vitachrome Inc.",2004-11-05,1688.96
S18_4721,"1957 Corvette Convertible","Online Mini Collectables",2004-08-02,1687.42
S18_3320,"1917 Maxwell Touring Car","Amica Models & Co.",2004-08-17,1686.57
S700_3505,"The Titanic","AV Stores, Co.",2004-10-14,1685.89
S18_1129,"1993 Mazda RX-7","Motor Mint Distributors Inc.",2004-11-17,1684.34
S12_1108,"2001 Ferrari Enzo","Amica Models & Co.",2004-09-09,1683.18
S10_4757,"1972 Alfa Romeo GTA","Toys of Finland, Co.",2003-10-06,1679.60
S18_4600,"1940s Ford truck","Mini Gifts Distributors Ltd.",2004-03-11,1678.18
S18_3232,"1992 Ferrari 360 Spider red","Oulu Toy Supplies, Inc.",2003-09-21,1676.50
S18_3232,"1992 Ferrari 360 Spider red","Signal Gift Stores",2004-08-06,1676.50
S10_2016,"1996 Moto Guzzi 1100i",Toys4GrownUps.com,2003-08-25,1674.72
S24_1785,"1928 British Royal Navy Airplane","Technics Stores Inc.",2003-10-28,1674.18
S24_1785,"1928 British Royal Navy Airplane",giftsbymail.co.uk,2004-11-01,1674.18
S700_2834,"ATA: B757-300","Osaka Souveniers Co.",2004-01-12,1674.16
S18_1984,"1995 Honda Civic","Heintze Collectables",2003-10-17,1672.92
S24_2011,"18th century schooner","Euro+ Shopping Channel",2004-12-02,1671.27
S18_2949,"1913 Ford Model T Speedster","Auto Associés & Cie.",2004-10-11,1670.59
S12_3148,"1969 Corvair Monza","Euro+ Shopping Channel",2003-09-28,1669.46
S24_4048,"1992 Porsche Cayenne Turbo Silver","Heintze Collectables",2004-10-22,1667.70
S18_3482,"1976 Ford Gran Torino","Vida Sport, Ltd",2004-02-22,1666.84
S50_1392,"Diamond T620 Semi-Skirted Tanker","Muscle Machine Inc",2003-06-03,1666.80
S18_1097,"1940 Ford Pickup Truck","Amica Models & Co.",2004-08-17,1666.00
S700_3962,"The Queen Mary","Kelly's Gift Shop",2004-12-16,1662.48
S12_1108,"2001 Ferrari Enzo","L'ordine Souveniers",2003-11-06,1662.40
S12_1108,"2001 Ferrari Enzo","Corrida Auto Replicas, Ltd",2004-11-01,1662.40
S24_2300,"1962 Volkswagen Microbus","La Rochelle Gifts",2005-05-31,1661.27
S12_3891,"1969 Ford Falcon","Muscle Machine Inc",2004-12-01,1661.00
S10_2016,"1996 Moto Guzzi 1100i","Australian Collectors, Co.",2004-02-20,1659.15
S24_1578,"1997 BMW R 1100 S",Toys4GrownUps.com,2003-08-25,1658.88
S18_3856,"1941 Chevrolet Special Deluxe Cabriolet","Reims Collectables",2005-03-30,1657.98
S18_2238,"1998 Chrysler Plymouth Prowler","Euro+ Shopping Channel",2005-05-03,1656.93
S24_1578,"1997 BMW R 1100 S","Australian Collectors, Co.",2003-04-29,1656.75
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","AV Stores, Co.",2004-11-17,1656.54
S10_4757,"1972 Alfa Romeo GTA","Enaco Distributors",2003-11-26,1656.48
S24_4048,"1992 Porsche Cayenne Turbo Silver","Marta's Replicas Co.",2004-10-13,1655.92
S12_3380,"1968 Dodge Charger","L'ordine Souveniers",2004-07-06,1655.85
S700_3962,"The Queen Mary","Euro+ Shopping Channel",2004-12-02,1654.44
S700_2824,"1982 Camaro Z28","Corrida Auto Replicas, Ltd",2003-05-28,1650.70
S18_2319,"1964 Mercedes Tour Bus","Marta's Replicas Co.",2004-10-13,1649.48
S18_4027,"1970 Triumph Spitfire","Euro+ Shopping Channel",2004-12-10,1648.78
S18_2325,"1932 Model A Ford J-Coupe","Mini Gifts Distributors Ltd.",2005-03-04,1647.68
S12_2823,"2002 Suzuki XREO","Anna's Decorations, Ltd",2003-11-04,1644.76
S18_1129,"1993 Mazda RX-7","Salzburg Collectables",2005-05-17,1644.72
S700_2834,"ATA: B757-300","Rovelli Gifts",2004-11-12,1644.44
S700_1691,"American Airlines: B767-300","Rovelli Gifts",2003-02-17,1644.12
S700_1691,"American Airlines: B767-300","Technics Stores Inc.",2003-10-28,1644.12
S18_3232,"1992 Ferrari 360 Spider red","Muscle Machine Inc",2004-12-01,1642.60
S10_2016,"1996 Moto Guzzi 1100i","Land of Toys Inc.",2004-11-15,1641.30
S18_2795,"1928 Mercedes-Benz SSK","Australian Collectors, Co.",2004-11-29,1640.28
S24_1578,"1997 BMW R 1100 S","Auto Canal+ Petit",2004-01-15,1639.80
S10_1949,"1952 Alpine Renault 1300","Corporate Gift Ideas Co.",2005-02-17,1639.44
S24_4258,"1936 Chrysler Airflow","Mini Gifts Distributors Ltd.",2004-10-21,1639.14
S18_3140,"1903 Ford Model A","Euro+ Shopping Channel",2003-09-28,1633.58
S18_3140,"1903 Ford Model A","Euro+ Shopping Channel",2005-02-22,1633.58
S700_2466,"America West Airlines B757-200","Euro+ Shopping Channel",2005-03-01,1633.50
S700_2466,"America West Airlines B757-200","Collectable Mini Designs Co.",2004-02-19,1633.50
S18_2795,"1928 Mercedes-Benz SSK","Extreme Desk Decorations, Ltd",2004-07-12,1633.50
S12_1108,"2001 Ferrari Enzo","Super Scale Inc.",2003-11-26,1629.12
S18_1342,"1937 Lincoln Berline","Rovelli Gifts",2003-11-05,1627.36
S18_2870,"1999 Indy 500 Monte Carlo SS","Salzburg Collectables",2005-05-17,1626.24
S18_1129,"1993 Mazda RX-7","Vida Sport, Ltd",2004-02-22,1624.84
S18_1342,"1937 Lincoln Berline","Auto Associés & Cie.",2004-10-11,1624.35
S18_3140,"1903 Ford Model A","La Corne D'abondance, Co.",2004-11-20,1622.64
S18_2238,"1998 Chrysler Plymouth Prowler","Mini Gifts Distributors Ltd.",2004-07-20,1620.96
S24_3432,"2002 Chevy Corvette","Mini Gifts Distributors Ltd.",2003-11-12,1620.10
S18_3856,"1941 Chevrolet Special Deluxe Cabriolet",giftsbymail.co.uk,2004-11-01,1619.82
S18_2325,"1932 Model A Ford J-Coupe",Toys4GrownUps.com,2005-01-12,1619.67
S18_3320,"1917 Maxwell Touring Car","Auto Associés & Cie.",2004-10-11,1619.08
S32_1374,"1997 BMW F650 ST","Technics Stores Inc.",2003-10-28,1618.20
S32_1374,"1997 BMW F650 ST","La Rochelle Gifts",2004-07-23,1618.20
S32_4485,"1974 Ducati 350 Mk3 Desmo","Mini Gifts Distributors Ltd.",2005-03-04,1616.48
S24_4048,"1992 Porsche Cayenne Turbo Silver","Muscle Machine Inc",2003-06-03,1614.45
S700_2834,"ATA: B757-300","Mini Classics",2004-10-15,1613.60
S18_1589,"1965 Aston Martin DB5","Online Diecast Creations Co.",2003-11-20,1612.80
S24_3856,"1956 Porsche 356A Coupe","UK Collectables, Ltd.",2004-06-01,1612.10
S18_3259,"Collectable Wooden Train","Euro+ Shopping Channel",2004-12-02,1611.43
S24_2887,"1952 Citroen-15CV","Anna's Decorations, Ltd",2003-09-11,1611.26
S24_3432,"2002 Chevy Corvette","Euro+ Shopping Channel",2004-01-16,1610.56
S24_2300,"1962 Volkswagen Microbus","Mini Gifts Distributors Ltd.",2004-03-11,1610.14
S12_3891,"1969 Ford Falcon","L'ordine Souveniers",2003-11-06,1609.10
S18_1342,"1937 Lincoln Berline","AV Stores, Co.",2004-11-17,1608.84
S18_2870,"1999 Indy 500 Monte Carlo SS","UK Collectables, Ltd.",2004-06-01,1607.76
S18_1129,"1993 Mazda RX-7","Anna's Decorations, Ltd",2003-09-11,1605.10
S12_3380,"1968 Dodge Charger","Suominen Souveniers",2005-01-06,1603.05
S18_3320,"1917 Maxwell Touring Car","Corrida Auto Replicas, Ltd",2003-05-28,1602.25
S18_3685,"1948 Porsche Type 356 Roadster","Salzburg Collectables",2005-05-17,1602.16
S18_3232,"1992 Ferrari 360 Spider red","Euro+ Shopping Channel",2004-05-05,1601.93
S700_2834,"ATA: B757-300","Australian Collectors, Co.",2003-04-29,1601.85
S18_3856,"1941 Chevrolet Special Deluxe Cabriolet","Collectable Mini Designs Co.",2004-02-19,1600.74
S700_3505,"The Titanic","Oulu Toy Supplies, Inc.",2005-01-31,1600.72
S10_4757,"1972 Alfa Romeo GTA",Gifts4AllAges.com,2005-05-06,1599.36
S10_2016,"1996 Moto Guzzi 1100i","Souveniers And Things Co.",2004-12-17,1598.52
S32_1374,"1997 BMW F650 ST",Toys4GrownUps.com,2003-08-25,1598.24
S32_1374,"1997 BMW F650 ST","Mini Classics",2004-10-15,1598.24
S18_3140,"1903 Ford Model A","Mini Gifts Distributors Ltd.",2004-08-20,1598.09
S18_2319,"1964 Mercedes Tour Bus","Diecast Classics Inc.",2004-08-19,1597.96
S12_3380,"1968 Dodge Charger","Euro+ Shopping Channel",2004-01-16,1597.12
S10_4962,"1962 LanciaA Delta 16V","Australian Collectors, Co.",2004-11-29,1595.64
S18_2319,"1964 Mercedes Tour Bus","Euro+ Shopping Channel",2003-01-31,1595.49
S12_3148,"1969 Corvair Monza","Down Under Souveniers, Inc",2005-03-11,1595.44
S18_3685,"1948 Porsche Type 356 Roadster","Heintze Collectables",2003-10-17,1593.60
S700_2466,"America West Airlines B757-200","Osaka Souveniers Co.",2004-01-12,1593.58
S24_1785,"1928 British Royal Navy Airplane","Mini Classics",2004-10-15,1593.12
S18_3856,"1941 Chevrolet Special Deluxe Cabriolet","Mini Creations Ltd.",2003-08-10,1592.32
S12_1666,"1958 Setra Bus","Australian Collectors, Co.",2004-11-29,1590.84
S18_2870,"1999 Indy 500 Monte Carlo SS","Anna's Decorations, Ltd",2003-09-11,1589.28
S12_4675,"1969 Dodge Charger",FunGiftIdeas.com,2004-11-04,1589.25
S18_3856,"1941 Chevrolet Special Deluxe Cabriolet","Petit Auto",2004-07-21,1588.05
S700_3505,"The Titanic","Mini Creations Ltd.",2003-11-14,1586.72
S18_2238,"1998 Chrysler Plymouth Prowler","Euro+ Shopping Channel",2004-05-05,1584.88
S12_4675,"1969 Dodge Charger","Online Diecast Creations Co.",2003-11-20,1584.64
S18_2949,"1913 Ford Model T Speedster","Corrida Auto Replicas, Ltd",2003-05-28,1584.57
S18_3136,"18th Century Vintage Horse Carriage","Corrida Auto Replicas, Ltd",2003-05-28,1584.40
S18_3136,"18th Century Vintage Horse Carriage","Mini Gifts Distributors Ltd.",2004-10-21,1584.40
S18_2870,"1999 Indy 500 Monte Carlo SS","The Sharp Gifts Warehouse",2005-04-22,1584.00
S18_3232,"1992 Ferrari 360 Spider red","Canadian Gift Exchange Network",2004-10-22,1583.34
S10_4757,"1972 Alfa Romeo GTA","Alpha Cognac",2003-11-08,1583.04
S10_4757,"1972 Alfa Romeo GTA","Salzburg Collectables",2003-04-28,1580.32
S700_2466,"America West Airlines B757-200","Technics Stores Inc.",2003-10-28,1579.50
S24_2887,"1952 Citroen-15CV","Rovelli Gifts",2003-11-05,1578.40
S24_2300,"1962 Volkswagen Microbus","Handji Gifts& Co",2004-06-15,1578.20
S18_4600,"1940s Ford truck","Marta's Replicas Co.",2004-10-13,1576.40
S24_1785,"1928 British Royal Navy Airplane","Euro+ Shopping Channel",2004-06-24,1575.68
S10_4962,"1962 LanciaA Delta 16V","Handji Gifts& Co",2004-06-15,1574.95
S24_2300,"1962 Volkswagen Microbus","Diecast Classics Inc.",2004-08-19,1574.44
S24_3856,"1956 Porsche 356A Coupe","Salzburg Collectables",2005-05-17,1572.76
S24_1578,"1997 BMW R 1100 S","Australian Collectors, Co.",2004-02-20,1572.15
S24_1578,"1997 BMW R 1100 S","Land of Toys Inc.",2004-11-15,1572.15
S18_2795,"1928 Mercedes-Benz SSK","Corporate Gift Ideas Co.",2003-10-18,1569.40
S18_4600,"1940s Ford truck","Baane Mini Imports",2003-01-29,1569.12
S10_4698,"2003 Harley-Davidson Eagle Drag Bike","UK Collectables, Ltd.",2005-04-08,1568.61
S18_4721,"1957 Corvette Convertible","Anna's Decorations, Ltd",2003-11-04,1566.89
S18_2319,"1964 Mercedes Tour Bus","Handji Gifts& Co",2004-06-15,1563.64
S12_3380,"1968 Dodge Charger","Salzburg Collectables",2005-05-17,1561.98
S24_2300,"1962 Volkswagen Microbus","Mini Gifts Distributors Ltd.",2005-02-17,1561.56
S32_4485,"1974 Ducati 350 Mk3 Desmo","Mini Gifts Distributors Ltd.",2003-07-02,1561.45
S32_4485,"1974 Ducati 350 Mk3 Desmo","Corporate Gift Ideas Co.",2003-10-10,1561.32
S10_4962,"1962 LanciaA Delta 16V","Canadian Gift Exchange Network",2004-10-22,1560.13
S10_1949,"1952 Alpine Renault 1300","Collectables For Less Inc.",2005-01-20,1560.08
S700_1938,"The Mayflower","Kelly's Gift Shop",2004-12-16,1558.98
S18_3136,"18th Century Vintage Horse Carriage","Australian Collectables, Ltd",2003-11-21,1558.24
S24_3432,"2002 Chevy Corvette",FunGiftIdeas.com,2004-11-04,1558.05
S12_4675,"1969 Dodge Charger","Suominen Souveniers",2005-01-06,1554.60
S18_2325,"1932 Model A Ford J-Coupe","Euro+ Shopping Channel",2005-02-16,1553.50
S24_1578,"1997 BMW R 1100 S","Tokyo Collectables, Ltd",2004-11-23,1550.72
S18_2949,"1913 Ford Model T Speedster","Mini Gifts Distributors Ltd.",2004-10-21,1550.06
